City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Sibu,MY,2022-03-23 20:42:14,2.3,111.8167,77.31,94,20,0.0
294,Diffa,NE,2022-03-23 20:42:15,13.3154,12.6113,80.2,15,100,8.3
295,Namibe,AO,2022-03-23 20:42:15,-15.1961,12.1522,75.52,82,98,4.85
296,Hambantota,LK,2022-03-23 20:42:16,6.1241,81.1185,78.78,81,49,9.13
297,San Rafael,AR,2022-03-23 20:40:35,-34.6177,-68.3301,66.29,33,2,23.8
298,Verkhoyansk,RU,2022-03-23 20:42:16,67.5447,133.385,-11.76,100,98,3.53
299,Olga,RU,2022-03-23 20:42:17,43.7444,135.2892,32.09,87,99,2.82
300,Elk City,US,2022-03-23 20:42:13,35.412,-99.4043,50.68,32,75,18.41
301,Pacific Grove,US,2022-03-23 20:42:17,36.6177,-121.9166,74.39,80,40,11.99
302,Pouebo,NC,2022-03-23 20:42:18,-20.4,164.5667,78.82,80,98,8.55
303,San Quintin,MX,2022-03-23 20:42:19,30.4833,-115.95,72.86,42,0,11.88
304,Bratsk,RU,2022-03-23 20:42:19,56.1325,101.6142,19.89,90,100,7.43
305,Thuin,BE,2022-03-23 20:42:19,50.3395,4.2848,55.18,53,0,4.61
306,Adrar,MR,2022-03-23 20:42:20,20.5022,-10.0711,79.99,11,0,8.34
307,Port Elizabeth,ZA,2022-03-23 20:41:01,-33.918,25.5701,67.1,94,75,12.66
308,Port Blair,IN,2022-03-23 20:42:20,11.6667,92.75,77.04,94,40,1.14
309,Kozhva,RU,2022-03-23 20:42:21,65.1073,57.0459,16.45,90,99,10.42
310,Weligama,LK,2022-03-23 20:42:21,5.9667,80.4167,77.88,83,19,6.6
311,Baherden,TM,2022-03-23 20:42:22,38.4362,57.4316,41.49,84,32,4.72
312,Sao Jose Da Coroa Grande,BR,2022-03-23 20:42:22,-8.8978,-35.1478,78.8,85,78,9.08
313,Lavrentiya,RU,2022-03-23 20:42:23,65.5833,-171.0,4.26,74,0,3.49
314,Batemans Bay,AU,2022-03-23 20:42:23,-35.7167,150.1833,64.09,88,100,0.98
315,Mesyagutovo,RU,2022-03-23 20:42:23,55.5303,58.2528,31.93,85,99,19.57
316,Carutapera,BR,2022-03-23 20:42:24,-1.195,-46.02,78.24,87,88,7.23
317,Vila Velha,BR,2022-03-23 20:42:24,-20.3297,-40.2925,80.55,74,0,9.22
318,Simpang,ID,2022-03-23 20:42:25,-1.2667,104.0833,76.39,93,71,1.16
319,Xining,CN,2022-03-23 20:39:09,36.6167,101.7667,44.06,35,100,2.8
320,Havre-Saint-Pierre,CA,2022-03-23 20:42:25,50.2334,-63.5986,37.76,44,0,18.41
321,Makakilo City,US,2022-03-23 20:42:26,21.3469,-158.0858,80.92,61,75,18.41
322,Manavalakurichi,IN,2022-03-23 20:42:26,8.1333,77.3,80.13,84,18,8.41
323,Khetia,IN,2022-03-23 20:42:26,21.6667,74.5833,84.52,17,59,7.45
324,Waingapu,ID,2022-03-23 20:43:27,-9.6567,120.2641,77.79,82,100,4.18
325,Wadern,DE,2022-03-23 20:43:27,49.5333,6.8833,50.4,65,0,3.53
326,Nanyamba,TZ,2022-03-23 20:43:28,-10.6833,39.8333,71.78,99,99,2.98
327,La Asuncion,VE,2022-03-23 20:43:28,11.0333,-63.8628,78.69,75,6,21.25
328,Tautira,PF,2022-03-23 20:43:29,-17.7333,-149.15,80.28,74,81,12.21
329,Douentza,ML,2022-03-23 20:43:29,14.9951,-2.9517,85.93,10,30,6.24
330,Agadir,MA,2022-03-23 20:41:45,30.4202,-9.5982,59.45,68,1,12.95
331,Iralaya,HN,2022-03-23 20:43:29,15.0,-83.2333,82.27,63,51,11.77
332,Fortuna,US,2022-03-23 20:43:30,40.5982,-124.1573,59.67,87,100,5.75
333,Souillac,MU,2022-03-23 20:43:30,-20.5167,57.5167,80.98,83,75,9.22
334,Pangai,TO,2022-03-23 20:43:31,-19.8,-174.35,78.91,83,75,6.91
335,Merauke,ID,2022-03-23 20:43:31,-8.4667,140.3333,77.41,87,99,5.57
336,Saint-Pierre,RE,2022-03-23 20:43:32,-21.3393,55.4781,77.92,83,0,4.61
337,Zhigansk,RU,2022-03-23 20:43:32,66.7697,123.3711,11.34,96,100,8.12
338,Imbituba,BR,2022-03-23 20:43:33,-28.24,-48.6703,73.81,84,100,16.73
339,Sembakung,ID,2022-03-23 20:43:33,3.8167,117.25,72.88,99,100,1.25
340,Kiruna,SE,2022-03-23 20:41:12,67.8557,20.2251,36.52,81,75,10.36
341,Santa Maria,BR,2022-03-23 20:38:36,-29.6842,-53.8069,76.3,73,75,5.75
342,Calvinia,ZA,2022-03-23 20:43:34,-31.4707,19.776,66.79,55,72,2.91
343,Szczecinek,PL,2022-03-23 20:43:34,53.7079,16.6994,44.35,61,1,5.19
344,Severo-Kurilsk,RU,2022-03-23 20:43:35,50.6789,156.125,28.76,74,37,9.04
345,Itatskiy,RU,2022-03-23 20:43:35,56.07,89.0369,14.99,91,81,7.36
346,Kavaratti,IN,2022-03-23 20:43:36,10.5669,72.642,82.85,66,33,3.71
347,Goderich,CA,2022-03-23 20:43:12,43.7501,-81.7165,40.91,75,98,31.07
348,Houma,US,2022-03-23 20:43:36,29.5958,-90.7195,69.01,44,0,13.8
349,Kropotkin,RU,2022-03-23 20:43:37,45.4375,40.5756,35.89,58,8,15.28
350,Son La,VN,2022-03-23 20:43:37,21.3167,103.9,65.37,97,100,3.24
351,Geraldton,AU,2022-03-23 20:43:38,-28.7667,114.6,72.01,37,29,2.3
352,Duldurga,RU,2022-03-23 20:43:38,50.6761,113.5931,15.62,79,100,2.93
353,Santa Cruz De Tenerife,ES,2022-03-23 20:43:38,28.4682,-16.2546,64.72,84,75,21.85
354,Ann Arbor,US,2022-03-23 20:43:33,42.2776,-83.7409,49.19,84,100,12.66
355,Novikovo,RU,2022-03-23 20:43:39,51.1537,37.8879,32.41,90,100,3.13
356,Guerrero Negro,MX,2022-03-23 20:43:39,27.9769,-114.0611,82.33,22,0,13.94
357,Xichang,CN,2022-03-23 20:43:40,27.8964,102.2634,54.32,79,5,2.39
358,Coquimbo,CL,2022-03-23 20:43:40,-29.9533,-71.3436,67.73,63,0,13.8
359,Hailar,CN,2022-03-23 20:43:41,49.2,119.7,1.87,96,24,6.02
360,Aklavik,CA,2022-03-23 20:43:41,68.2191,-135.0107,-13.0,64,75,16.11
361,Eirunepe,BR,2022-03-23 20:43:41,-6.6603,-69.8736,85.55,66,87,2.44
362,San Luis,AR,2022-03-23 20:43:42,-33.295,-66.3356,59.68,76,12,33.96
363,Sao Filipe,CV,2022-03-23 20:43:42,14.8961,-24.4956,70.27,75,2,9.1
364,Pekan,MY,2022-03-23 20:43:43,3.4836,103.3996,75.31,87,99,4.43
365,Bacolod,PH,2022-03-23 20:43:43,10.6667,122.95,78.4,80,4,7.18
366,Cabo San Lucas,MX,2022-03-23 20:41:38,22.8909,-109.9124,84.61,36,0,3.44
367,Karratha,AU,2022-03-23 20:43:44,-20.7377,116.8463,86.5,67,99,14.47
368,Danjiangkou,CN,2022-03-23 20:43:44,32.5428,111.5086,44.56,98,49,2.68
369,Rio Gallegos,AR,2022-03-23 20:41:31,-51.6226,-69.2181,50.05,66,75,3.44
370,Wewak,PG,2022-03-23 20:44:45,-3.5534,143.6268,78.64,86,100,3.96
371,Samarai,PG,2022-03-23 20:44:45,-10.6167,150.6667,81.64,78,37,6.11
372,Ipora,BR,2022-03-23 20:44:46,-16.4419,-51.1178,77.86,76,6,4.36
373,Barreiras,BR,2022-03-23 20:44:46,-12.1528,-44.99,79.81,65,98,3.31
374,Kamenka,RU,2022-03-23 20:44:46,51.3223,42.7678,31.15,91,100,4.63
375,Nyakahanga,TZ,2022-03-23 20:44:47,-1.6033,31.1414,57.94,95,30,2.13
376,Fomboni,KM,2022-03-23 20:44:47,-12.28,43.7425,83.84,75,46,11.23
377,Abonnema,NG,2022-03-23 20:44:48,4.7084,6.7931,84.49,79,98,5.95
378,Jumla,NP,2022-03-23 20:44:48,29.2747,82.1838,43.47,55,0,4.38
379,Lokosovo,RU,2022-03-23 20:44:49,61.1333,74.8167,14.72,97,100,3.09
380,San Cristobal,VE,2022-03-23 20:44:49,7.7669,-72.225,80.78,36,51,3.74
381,Susa,TN,2022-03-23 20:44:49,35.8254,10.637,53.38,66,20,5.75
382,Tambopata,PE,2022-03-23 20:44:50,-12.7333,-69.1833,83.39,82,46,1.77
383,Thunder Bay,CA,2022-03-23 20:40:22,48.4001,-89.3168,35.29,96,100,13.8
384,Date,JP,2022-03-23 20:44:50,42.4681,140.8681,35.2,94,100,3.2
385,Gold Coast,AU,2022-03-23 20:44:51,-28.0,153.4333,73.04,94,100,4.61
386,Keti Bandar,PK,2022-03-23 20:44:51,24.1447,67.4497,75.97,65,0,16.2
387,Chara,RU,2022-03-23 20:44:52,56.9064,118.2631,0.77,79,100,1.99
388,Dongsheng,CN,2022-03-23 20:44:52,39.8161,109.9776,40.73,39,100,11.81
389,Samana,DO,2022-03-23 20:44:52,19.2056,-69.3369,84.42,74,40,9.22
390,Lugovoy,KZ,2022-03-23 20:44:53,42.9472,72.7644,30.25,94,100,4.36
391,Tigil,RU,2022-03-23 20:44:53,57.8,158.6667,12.47,90,88,4.88
392,Bentiu,SS,2022-03-23 20:44:54,9.2333,29.8333,88.11,15,6,2.77
393,Matay,EG,2022-03-23 20:44:54,28.419,30.7792,53.35,31,12,10.98
394,Romanovskaya,RU,2022-03-23 20:44:55,47.5426,42.0285,36.18,56,0,6.98
395,Santa Cruz,BO,2022-03-23 20:44:55,-17.8,-63.1667,87.85,55,40,20.71
396,Alpena,US,2022-03-23 20:40:57,45.0617,-83.4327,34.12,96,100,18.41
397,North Platte,US,2022-03-23 20:44:56,41.1239,-100.7654,48.11,32,0,25.99
398,Faya,SA,2022-03-23 20:44:56,18.3851,42.4509,62.71,61,2,3.78
399,Baglung,NP,2022-03-23 20:44:57,28.2719,83.5898,60.62,39,0,7.18
400,Moose Factory,CA,2022-03-23 20:44:57,51.2585,-80.6094,30.2,64,0,17.27
401,Kahului,US,2022-03-23 20:44:58,20.8947,-156.47,78.96,73,40,17.27
402,Sola,VU,2022-03-23 20:44:58,-13.8833,167.55,81.63,73,100,5.12
403,Gisborne,NZ,2022-03-23 20:44:59,-38.6533,178.0042,62.28,94,100,2.75
404,Taltal,CL,2022-03-23 20:44:59,-25.4,-70.4833,69.39,69,3,8.63
405,Bubaque,GW,2022-03-23 20:44:59,11.2833,-15.8333,74.84,73,61,12.46
406,Keokuk,US,2022-03-23 20:45:00,40.3973,-91.3849,45.05,100,75,10.36
407,Marmaris,TR,2022-03-23 20:45:00,36.855,28.2742,54.1,63,1,2.75
408,Bahile,PH,2022-03-23 20:45:01,9.9995,118.7878,76.35,87,7,2.28
409,Kununurra,AU,2022-03-23 20:45:01,-15.7667,128.7333,78.78,100,98,4.61
410,Sabang,ID,2022-03-23 20:45:02,5.8933,95.3214,81.75,74,86,7.94
411,Islamkot,PK,2022-03-23 20:45:02,24.6997,70.177,71.71,59,0,12.1
412,Tuatapere,NZ,2022-03-23 20:45:02,-46.1333,167.6833,56.59,76,70,11.68
413,Talagang,PK,2022-03-23 20:44:33,32.9297,72.4158,69.8,25,1,1.81
414,Port Augusta,AU,2022-03-23 20:45:03,-32.5,137.7667,60.33,60,11,6.67
415,Kirakira,SB,2022-03-23 20:45:03,-10.4544,161.9205,81.75,78,98,2.95
416,Los Llanos De Aridane,ES,2022-03-23 20:45:04,28.6585,-17.9182,59.13,75,20,24.16
417,Puerto Del Rosario,ES,2022-03-23 20:46:04,28.5004,-13.8627,62.35,59,20,14.97
418,Tuburan,PH,2022-03-23 20:46:05,6.6439,122.2736,80.22,81,100,2.26
419,Nadym,RU,2022-03-23 20:46:05,65.5333,72.5167,7.18,96,51,7.56
420,Moosburg,DE,2022-03-23 20:46:06,48.4667,11.9333,48.69,48,0,0.25
421,Shenjiamen,CN,2022-03-23 20:46:06,29.9576,122.298,47.93,67,0,5.41
422,Pisco,PE,2022-03-23 20:43:11,-13.7,-76.2167,77.05,57,0,20.71
423,Seoul,KR,2022-03-23 20:46:07,37.5683,126.9778,42.19,78,20,6.91
424,Alyangula,AU,2022-03-23 20:46:07,-13.8483,136.4192,73.27,94,57,0.0
425,Atar,MR,2022-03-23 20:46:07,20.5169,-13.0499,78.42,16,0,8.46
426,Port Macquarie,AU,2022-03-23 20:46:08,-31.4333,152.9167,67.89,100,100,6.91
427,Jiangkou,CN,2022-03-23 20:46:08,25.4872,119.1986,55.35,84,100,10.8
428,Araouane,ML,2022-03-23 20:46:09,18.9048,-3.5265,80.24,9,33,3.51
429,Qeshm,IR,2022-03-23 20:46:09,26.9581,56.2719,76.89,71,0,0.65
430,Ribeira Grande,PT,2022-03-23 20:46:10,38.5167,-28.7,63.0,77,75,6.91
431,Salinopolis,BR,2022-03-23 20:46:10,-0.6136,-47.3561,79.18,86,94,9.95
432,Beyneu,KZ,2022-03-23 20:46:10,45.3167,55.2,34.79,56,0,5.03
433,Mwingi,KE,2022-03-23 20:46:11,-0.9344,38.0601,68.61,79,2,5.55
434,Abha,SA,2022-03-23 20:46:11,18.2164,42.5053,62.42,72,0,11.5
435,Eyl,SO,2022-03-23 20:46:12,7.9803,49.8164,77.7,80,22,6.98
436,Port Shepstone,ZA,2022-03-23 20:46:12,-30.7414,30.455,70.92,84,40,9.98
437,Svencionys,LT,2022-03-23 20:46:13,55.15,26.1667,35.35,77,22,10.51
438,Berlevag,NO,2022-03-23 20:46:13,70.8578,29.0864,28.35,69,75,16.11
439,Carlos Antonio Lopez,PY,2022-03-23 20:46:14,-26.4,-54.7667,70.12,99,100,3.0
440,Aksu,CN,2022-03-23 20:46:14,41.1231,80.2644,48.97,51,84,3.85
441,Skibbereen,IE,2022-03-23 20:41:56,51.55,-9.2667,51.12,92,4,3.36
442,Mount Isa,AU,2022-03-23 20:46:15,-20.7333,139.5,74.97,64,68,0.0
443,Wenling,CN,2022-03-23 20:46:15,28.3669,121.36,47.35,83,100,4.63
444,Halifax,CA,2022-03-23 20:45:11,44.6453,-63.5724,38.68,57,95,21.0
445,Lorengau,PG,2022-03-23 20:46:16,-2.0226,147.2712,81.68,77,100,5.84
446,Mango,US,2022-03-23 20:46:16,27.9797,-82.3065,88.23,67,0,17.27
447,Kruisfontein,ZA,2022-03-23 20:46:17,-34.0033,24.7314,64.89,89,99,7.87
448,Sibolga,ID,2022-03-23 20:46:17,1.7427,98.7792,76.23,83,36,3.74
449,Bongandanga,CD,2022-03-23 20:46:18,1.5,21.05,74.07,72,58,2.86
450,Port Hawkesbury,CA,2022-03-23 20:46:18,45.6169,-61.3485,36.18,72,100,21.85
451,Bilibino,RU,2022-03-23 20:46:19,68.0546,166.4372,7.43,97,100,2.89
452,Dunedin,NZ,2022-03-23 20:43:33,-45.8742,170.5036,60.08,78,80,13.49
453,Kulhudhuffushi,MV,2022-03-23 20:46:19,6.6221,73.07,82.69,63,1,11.07
454,Cotonou,BJ,2022-03-23 20:41:22,6.3654,2.4183,84.18,79,20,12.66
455,Half Moon Bay,US,2022-03-23 20:46:21,37.4636,-122.4286,78.55,74,100,16.11
456,Tromso,NO,2022-03-23 20:46:21,69.6496,18.957,32.02,80,75,5.75
457,Fort Nelson,CA,2022-03-23 20:45:33,58.8053,-122.7002,22.59,80,75,0.0
458,Diamantino,BR,2022-03-23 20:46:22,-14.4086,-56.4461,82.35,77,15,5.44
459,Yei,SS,2022-03-23 20:46:23,4.095,30.6779,69.69,73,68,2.24
460,Salme,NP,2022-03-23 20:46:23,28.0369,85.0942,55.69,36,3,8.14
461,Fethiye,TR,2022-03-23 20:46:23,36.6217,29.1164,44.47,79,35,4.27
462,Puri,IN,2022-03-23 20:46:24,19.8,85.85,81.12,88,29,16.26
463,Linxia,CN,2022-03-23 20:46:24,35.6003,103.2064,48.4,56,95,2.98
464,Ostrovnoy,RU,2022-03-23 20:47:25,68.0531,39.5131,24.62,95,100,12.17
465,Taunggyi,MM,2022-03-23 20:47:25,20.7833,97.0333,63.64,88,100,3.2
466,Ola,RU,2022-03-23 20:47:25,59.5833,151.2833,4.1,89,40,6.06
467,Kaeo,NZ,2022-03-23 20:47:26,-35.1,173.7833,68.32,84,56,11.36
468,Miles City,US,2022-03-23 20:47:26,46.4083,-105.8406,58.17,26,0,6.91
469,Wloclawek,PL,2022-03-23 20:47:27,52.6482,19.0678,42.53,57,3,8.12
470,Mecca,SA,2022-03-23 20:45:02,21.4267,39.8261,68.32,56,0,9.08
471,Rincon,US,2022-03-23 20:47:27,32.296,-81.2354,70.86,91,100,21.85
472,Kenai,US,2022-03-23 20:47:28,60.5544,-151.2583,33.03,63,100,9.22
473,Yatou,CN,2022-03-23 20:47:28,37.15,122.3833,43.25,90,0,8.55
474,Lalas,GR,2022-03-23 20:47:29,37.7167,21.7167,42.3,61,0,5.88
475,Kunashak,RU,2022-03-23 20:47:30,55.7032,61.5498,34.32,83,100,22.44
476,Haines Junction,CA,2022-03-23 20:47:30,60.7522,-137.5108,30.15,69,84,5.75
477,Ntoum,GA,2022-03-23 20:47:31,0.3833,9.7833,77.41,92,77,3.67
478,Superior,US,2022-03-23 20:47:31,46.7208,-92.1041,36.57,91,100,27.63
479,Nishihara,JP,2022-03-23 20:47:32,26.1842,127.7558,63.68,79,75,10.36
480,Honningsvag,NO,2022-03-23 20:47:32,70.9821,25.9704,28.15,74,75,17.27
481,Mweka,CD,2022-03-23 20:47:33,-4.85,21.5667,73.6,72,90,2.37
482,Tarn Taran,IN,2022-03-23 20:47:33,31.45,74.9253,73.42,21,36,5.48
483,San Carlos,VE,2022-03-23 20:45:34,9.6612,-68.5827,97.23,21,14,3.76
484,The Valley,AI,2022-03-23 20:47:34,18.217,-63.0578,82.54,61,40,17.27
485,Margate,GB,2022-03-23 20:47:34,51.3813,1.3862,50.7,62,0,3.44
486,Tessalit,ML,2022-03-23 20:45:37,20.1986,1.0114,77.0,7,8,7.9
487,Pitimbu,BR,2022-03-23 20:47:35,-7.4706,-34.8086,82.99,77,63,11.7
488,Luziania,BR,2022-03-23 20:45:41,-16.2525,-47.9503,82.09,79,82,6.02
489,Qaqortoq,GL,2022-03-23 20:47:35,60.7167,-46.0333,25.79,83,100,4.88
490,Contai,IN,2022-03-23 20:47:36,21.7786,87.7536,76.41,90,69,13.78
491,Sisimiut,GL,2022-03-23 20:47:36,66.9395,-53.6735,2.01,84,6,7.25
492,Hunchun,CN,2022-03-23 20:47:37,42.8675,130.3581,31.08,90,87,1.43
493,Guaraniacu,BR,2022-03-23 20:47:37,-25.1008,-52.8781,68.76,92,100,5.93
494,Komsomolskiy,UZ,2022-03-23 20:47:37,40.4272,71.7189,39.92,87,100,4.61
495,Pontal Do Parana,BR,2022-03-23 20:47:38,-25.6533,-48.5128,78.98,82,90,6.64
496,Oranjestad,AW,2022-03-23 20:47:34,12.524,-70.027,85.95,62,20,24.16
497,Peruibe,BR,2022-03-23 20:47:38,-24.32,-46.9983,74.68,84,21,8.25
498,Sobolevo,RU,2022-03-23 20:47:39,54.4299,31.8996,31.15,99,99,5.86
499,Ciudad Bolivar,VE,2022-03-23 20:47:39,8.1222,-63.5497,91.02,38,67,12.93
500,Polyarnyy,RU,2022-03-23 20:47:40,69.1989,33.4478,26.26,94,100,19.71
501,Rosbach,DE,2022-03-23 20:47:40,50.8,7.6167,54.59,59,0,2.48
502,Broome,US,2022-03-23 20:47:41,42.2506,-75.833,46.02,57,100,12.66
503,Lata,PT,2022-03-23 20:47:41,40.1629,-8.3327,52.56,73,90,9.31
504,Buala,SB,2022-03-23 20:47:41,-8.145,159.5921,80.38,81,60,3.53
505,Cayenne,GF,2022-03-23 20:47:42,4.9333,-52.3333,80.1,1,75,8.05
506,Aykhal,RU,2022-03-23 20:48:42,66.0,111.5,-12.19,100,80,1.72
507,Callaway,US,2022-03-23 20:48:43,30.153,-85.5699,69.94,84,100,10.36
508,Grindavik,IS,2022-03-23 20:48:43,63.8424,-22.4338,43.27,100,100,21.85
509,Korla,CN,2022-03-23 20:48:44,41.7597,86.1469,45.88,40,94,16.64
510,Soma,TR,2022-03-23 20:48:44,39.1855,27.6094,38.07,81,46,11.99
511,Cherskiy,RU,2022-03-23 20:48:45,68.75,161.3,9.03,96,99,1.34
512,Xuchang,CN,2022-03-23 20:48:45,34.0167,113.8167,44.82,93,0,10.65
513,Marsaxlokk,MT,2022-03-23 20:48:46,35.8419,14.5431,53.08,71,0,5.75
514,Edd,ER,2022-03-23 20:48:46,13.9297,41.6925,79.75,84,19,7.52
515,Talcahuano,CL,2022-03-23 20:48:46,-36.7167,-73.1167,62.28,51,20,18.41
516,Laguna,US,2022-03-23 20:48:47,38.421,-121.4238,84.09,44,0,6.91
517,Buraydah,SA,2022-03-23 20:48:47,26.326,43.975,73.85,13,46,12.97
518,Kosino,RU,2022-03-23 20:48:48,58.4127,51.2782,32.59,83,100,7.29
519,Port Lincoln,AU,2022-03-23 20:48:48,-34.7333,135.8667,58.57,74,2,7.49
520,Kavieng,PG,2022-03-23 20:48:48,-2.5744,150.7967,81.81,78,100,10.45
521,Santa Luzia,BR,2022-03-23 20:48:49,-19.7697,-43.8514,80.74,59,40,12.66
522,Nileshwar,IN,2022-03-23 20:48:49,12.25,75.1,80.87,83,39,5.23
523,Morondava,MG,2022-03-23 20:45:41,-20.2833,44.2833,80.2,77,6,2.19
524,Hasaki,JP,2022-03-23 20:48:50,35.7333,140.8333,37.8,86,100,19.69
525,Sistranda,NO,2022-03-23 20:48:50,63.7256,8.834,49.96,71,100,37.42
526,Sakaiminato,JP,2022-03-23 20:48:51,35.55,133.2333,42.78,87,75,8.05
527,Bell Ville,AR,2022-03-23 20:48:51,-32.6259,-62.6887,81.66,65,80,12.28
528,Bambui,BR,2022-03-23 20:48:52,-20.0064,-45.9769,72.43,72,99,1.36
529,Port-Cartier,CA,2022-03-23 20:48:52,50.0334,-66.8654,39.42,85,45,7.74
530,Minna,NG,2022-03-23 20:48:53,9.6139,6.5569,92.91,40,0,4.61
531,Zhicheng,CN,2022-03-23 20:48:53,30.2956,111.5047,47.16,94,95,1.43
532,Seminole,US,2022-03-23 20:48:54,28.7086,-81.2081,87.42,67,20,11.5
533,Wellington,NZ,2022-03-23 20:48:54,-41.2866,174.7756,63.07,95,75,14.97
534,Mikhaylovka,RU,2022-03-23 20:48:54,50.06,43.2379,34.7,98,98,2.93
535,Krasnoselkup,RU,2022-03-23 20:48:55,65.7,82.4667,7.11,96,82,9.64
536,Virginia Beach,US,2022-03-23 20:46:01,36.8529,-75.978,68.04,77,100,11.5
537,Santa Lucia,ES,2022-03-23 20:44:49,27.9117,-15.5407,56.77,63,40,19.57
538,Antofagasta,CL,2022-03-23 20:46:20,-23.65,-70.4,69.22,60,6,11.23
539,Tilichiki,RU,2022-03-23 20:48:56,60.4667,166.1,15.33,97,97,3.15
540,Bulembu,SZ,2022-03-23 20:48:56,-25.9667,31.1333,61.79,76,2,2.19
541,Ust-Kan,RU,2022-03-23 20:48:57,50.9276,84.761,10.92,82,90,11.25
542,Mayna,RU,2022-03-23 20:48:57,54.1135,47.6231,32.99,84,100,10.13
543,Machesney Park,US,2022-03-23 20:48:58,42.3472,-89.039,55.38,87,100,0.0
544,Springfield,US,2022-03-23 20:45:17,37.2153,-93.2982,40.86,89,100,21.99
545,Arlit,NE,2022-03-23 20:48:58,18.7369,7.3853,77.9,12,6,10.94
546,Havoysund,NO,2022-03-23 20:48:59,70.9963,24.6622,28.63,61,100,15.97
547,Evensk,RU,2022-03-23 20:48:59,61.95,159.2333,21.58,95,100,2.75
548,Santa Isabel,BR,2022-03-23 20:48:59,-23.3156,-46.2214,83.5,82,44,3.2
549,Sinnamary,GF,2022-03-23 20:49:00,5.3833,-52.95,76.96,89,100,9.51
550,Shelburne,CA,2022-03-23 20:50:00,44.0787,-80.2041,35.91,63,100,19.66
551,Monrovia,LR,2022-03-23 20:45:34,6.3005,-10.7969,80.37,85,27,6.93
552,Mamallapuram,IN,2022-03-23 20:50:01,12.6264,80.1722,84.25,87,67,6.73
553,Tutin,RS,2022-03-23 20:50:01,42.9903,20.3314,32.05,82,0,2.98
554,Yurimaguas,PE,2022-03-23 20:50:02,-5.9,-76.0833,87.96,66,40,5.75
555,Sorland,NO,2022-03-23 20:50:02,67.667,12.6934,38.07,81,100,24.92
556,Gimli,CA,2022-03-23 20:50:03,50.6336,-96.9907,32.02,80,13,10.36
557,Fuerte Olimpo,PY,2022-03-23 20:50:03,-21.0415,-57.8738,95.2,36,76,9.71
558,Bandarbeyla,SO,2022-03-23 20:50:04,9.4942,50.8122,76.75,80,20,2.98
559,Batagay-Alyta,RU,2022-03-23 20:50:04,67.8006,130.4114,-24.72,82,37,5.26
560,Anadyr,RU,2022-03-23 20:50:05,64.75,177.4833,7.3,85,100,0.0
561,Palmer,US,2022-03-23 20:46:05,42.1584,-72.3287,49.86,29,75,4.61
562,Egvekinot,RU,2022-03-23 20:50:06,66.3167,-179.1667,10.35,75,78,1.86
563,Peniche,PT,2022-03-23 20:50:06,39.3558,-9.3811,56.28,83,75,21.81
564,Yeniseysk,RU,2022-03-23 20:50:06,58.4497,92.1703,17.98,97,100,2.66
565,Bardiyah,LY,2022-03-23 20:50:07,31.7561,25.0865,53.4,62,7,18.84
566,Gribanovskiy,RU,2022-03-23 20:50:07,51.4579,41.9764,31.68,90,100,4.56
567,Poum,NC,2022-03-23 20:50:08,-20.2333,164.0167,79.14,77,81,5.7
568,Aksay,RU,2022-03-23 20:50:08,47.26,39.87,43.25,37,0,8.99
569,Berdigestyakh,RU,2022-03-23 20:50:09,62.0989,126.6992,1.58,99,97,3.56
570,Balikpapan,ID,2022-03-23 20:50:12,-1.2675,116.8289,76.19,100,20,4.61
571,Pimentel,PE,2022-03-23 20:50:13,-6.8367,-79.9342,80.89,50,0,17.27
572,Lompoc,US,2022-03-23 20:46:34,34.6391,-120.4579,77.85,63,0,14.97
573,Mawlaik,MM,2022-03-23 20:50:13,23.6333,94.4167,67.73,98,15,2.26
574,Mindelo,CV,2022-03-23 20:50:14,16.8901,-24.9804,69.35,60,20,36.82
575,Praia Da Vitoria,PT,2022-03-23 20:50:14,38.7333,-27.0667,61.05,82,75,2.01
576,Mizdah,LY,2022-03-23 20:50:15,31.4451,12.9801,50.77,40,54,11.83
577,Setermoen,NO,2022-03-23 20:50:15,68.861,18.3486,37.44,93,100,1.01
578,Gravdal,NO,2022-03-23 20:50:16,68.1214,13.5031,36.99,72,86,24.52
579,Porosozero,RU,2022-03-23 20:50:16,62.7191,32.727,29.97,91,82,8.21
580,Santa Fe,AR,2022-03-23 20:47:22,-31.6333,-60.7,77.02,83,94,4.0
581,Potosi,BO,2022-03-23 20:50:17,-19.5836,-65.7531,61.74,30,74,11.77
582,Hualmay,PE,2022-03-23 20:50:17,-11.0964,-77.6139,73.53,75,40,11.05
583,Nelson Bay,AU,2022-03-23 20:50:18,-32.7167,152.15,68.0,93,100,1.01
584,Banka,IN,2022-03-23 20:50:18,24.8833,86.9167,77.05,10,8,5.26
585,Tongliao,CN,2022-03-23 20:50:19,43.6125,122.2653,32.02,49,0,5.48
586,Pochutla,MX,2022-03-23 20:50:19,15.7432,-96.4661,86.83,43,13,9.1
587,Oyama,JP,2022-03-23 20:50:20,36.3,139.8,42.58,72,81,4.74
588,Inhambane,MZ,2022-03-23 20:50:20,-23.865,35.3833,73.71,87,0,5.28
589,Medina Del Campo,ES,2022-03-23 20:50:21,41.3124,-4.9141,51.76,73,92,10.65
590,Flin Flon,CA,2022-03-23 20:50:21,54.7682,-101.865,38.5,94,100,9.75
